candle_24h,nb,V,V_EUR,Pmin,PQ1,Pmed,PQ3,Pmax,P_open,P_close,return
17234,17295,11808.427261660054,0.0,1059.83,1103.527,1114.037,1127.13,1137.72,1066.222,1126.311,0.056356931295734075
17235,47709,31296.46386447011,0.0,952.931,1029.0,1049.789,1167.87,1227.45,1126.0,1044.121,-0.07271669626998216
17236,26881,12299.252523180201,0.0,1032.4160000000004,1053.999,1082.87,1110.001,1128.9589999999996,1044.08,1104.38,0.0577541950808369
17237,15997,7906.43370852016,0.0,1100.944,1107.221,1131.01,1145.2,1159.51,1104.99,1146.44,0.0375116516891556
17238,24330,11864.1779296902,0.0,1126.1,1142.29,1146.617,1150.827,1162.41,1147.36,1153.608,0.005445544554455487
17239,14936,7317.892587700029,0.0,1140.5430000000001,1153.817,1163.6885000000002,1169.498,1178.0,1151.008,1164.3319999999999,0.011575940393116355
17240,14236,6978.593522030099,0.0,1160.0,1165.3117499999996,1169.4025,1173.21,1179.498,1164.499,1169.976,0.004703310178883871
17241,37230,23929.095025869326,0.0,1010.0,1077.81725,1123.55,1134.0,1168.6689999999999,1168.6689999999999,1074.189,-0.08084410555940154
17242,50848,27104.88987639899,0.0,975.0,1002.3,1021.0,1041.0,1074.97,1074.189,991.2639999999999,-0.07719777432090615
17243,44371,35061.163744868834,0.0,850.0,886.809,920.001,980.0665,1017.659,991.153,879.133,-0.113019886939756
17244,29292,18813.51432163012,0.0,876.7739999999999,904.014,923.49,958.087,984.419,879.1610000000003,942.701,0.07227345162035136
17245,21778,14129.613225059958,0.0,925.72,947.328,956.19,965.92,977.0089999999999,942.701,954.826,0.012861978506440537
17246,20343,15460.719022340092,0.0,951.523,993.0,1006.99,1020.0,1030.0,954.826,1022.987,0.07138578128371027
17247,25028,21047.777133849635,0.0,911.0,939.9755,957.962,984.05,1026.998,1026.989,956.2,-0.06892868375415899
17248,15333,9480.888144870196,0.0,935.65,953.122,958.74,966.743,976.11,958.41,951.51,-0.007199424046076291
17249,29879,22547.187004739346,0.0,845.0,882.1495,900.958,917.067,954.4,952.0,856.949,-0.09984348739495803
17250,26746,22052.42695118981,0.0,815.824,836.5062500000003,855.5944999999998,865.3637499999999,886.2589999999999,856.438,876.171,0.023040780535193508
17251,17862,13303.241346020204,0.0,861.24,876.341,891.25,904.0,922.01,877.295,882.89,0.006377558289970908
17252,20815,14495.422750930169,0.0,874.22,905.62,930.067,938.99,957.6619999999999,882.8889999999999,952.9910000000001,0.07940069476457412
17253,19500,14457.375802220233,0.0,932.78,950.001,959.0585,966.2075,975.0,953.181,958.0,0.0050557029567311566
17254,17881,11590.360710100078,0.0,918.93,940.0,956.5,961.684,975.61,958.0,962.0,0.0041753653444676405
17255,18061,8955.579905390121,0.0,950.0,956.893,961.245,963.887,970.75,961.98,965.459,0.0036164993035197493
17256,22413,14236.748898420137,0.0,965.33,977.272,980.199,1001.493,1013.25,965.452,1006.9889999999999,0.04302337143638424
17257,14329,8228.546727790084,0.0,995.26,1007.1110000000001,1010.988,1024.49,1033.5,1006.99,1019.457,0.012380460580541996
17258,15916,7980.101961820153,0.0,1007.11,1017.9989999999999,1028.27,1033.0,1040.0,1018.549,1030.596,0.011827609668263407
17259,22168,12462.257452870259,0.0,1027.682,1056.8,1062.7095,1067.0530000000003,1084.266,1030.484,1073.99,0.04221899612221062
17260,15960,10559.592649440197,0.0,1050.0,1063.50075,1069.9785000000004,1076.7307500000004,1089.34,1073.99,1064.72,-0.008631365282730735
17261,15739,8958.182835480075,0.0,1040.96,1053.1760000000004,1056.2,1059.28,1069.989,1067.0,1060.001,-0.00655951265229618
17262,22587,15249.31169662022,0.0,1060.353,1086.296,1098.718,1114.1,1141.73,1061.554,1128.54,0.06310182995872099
17263,14106,9740.014635690044,0.0,1106.638,1120.277,1123.0,1125.999,1140.0,1127.463,1124.0,-0.003071497689946336
17264,10645,4937.186209470047,0.0,1097.008,1109.985,1118.668,1122.991,1129.98,1124.0,1113.82,-0.009056939501779415
17265,12216,6372.026031650049,0.0,1105.78,1114.2845,1125.7074999999998,1136.59,1142.5,1113.797,1131.0710000000001,0.015509109828810716
17266,12496,5532.652146460029,0.0,1128.09,1133.892,1139.42,1141.2,1145.0,1131.385,1132.99,0.0014186152370766964
17267,12975,6265.052289500117,0.0,1126.46,1138.34,1145.0,1152.475,1159.51,1133.99,1149.417,0.013604176403671907
17268,14668,6085.745619520144,0.0,1133.74,1140.8887499999996,1145.42,1148.5,1155.0,1147.922,1137.56,-0.009026745719656979
17269,21866,12833.37246457015,0.0,1080.2,1098.28125,1105.16,1116.88,1141.99,1139.11,1103.0,-0.0317001869880871
17270,13444,6612.398245740028,0.0,1093.0,1105.77475,1110.3010000000002,1113.663,1121.0,1102.98,1111.462,0.007690075975992285
17271,10874,4665.572462430067,0.0,1092.1,1107.2,1109.692,1112.448,1120.0,1111.4569999999999,1096.995,-0.013011749442398777
17272,8971,2536.493397360004,0.0,1095.0,1105.2910000000004,1107.45,1110.0,1114.1,1096.995,1109.15,0.011080269281081684
17273,15908,5179.799205120092,0.0,1104.795,1110.326,1116.428,1122.739,1130.05,1109.848,1115.597,0.0051799886110530675
17274,15361,5510.850156220171,0.0,1111.32,1124.117,1126.672,1128.078,1133.74,1115.398,1120.999,0.0050215259485850644
17275,14170,6021.025761360191,0.0,1115.1789999999999,1121.9,1123.377,1125.118,1130.49,1120.83,1127.87,0.006281059571924346
17276,16241,9441.966045070376,0.0,1119.589,1135.577,1141.022,1148.356,1158.0,1127.85,1152.99,0.022290198164649645
17277,13008,6528.693465570146,0.0,1148.548,1156.475,1158.3494999999998,1161.5,1166.0,1152.989,1158.367,0.00466439835939452
17278,12196,5744.0428877301,0.0,1122.48,1141.527,1147.6635,1151.5,1158.99,1158.367,1150.016,-0.007209286866770105
17279,11987,4940.558247370062,0.0,1139.411,1145.114,1151.004,1153.009,1157.99,1149.611,1143.432,-0.005374861583614011
17280,12674,5280.9975200901035,0.0,1141.16,1145.988,1147.682,1154.47,1159.0,1143.111,1155.05,0.010444305058738695
17281,13581,6403.811205800087,0.0,1152.75,1159.0,1164.9,1168.508,1174.0,1155.05,1168.857,0.011953595082463978
17282,18443,8924.333006230181,0.0,1161.1,1175.0,1182.411,1189.0,1199.803,1169.433,1181.871,0.010635923562957521
17283,22016,10763.069940640176,0.0,1175.511,1194.01575,1201.611,1214.369,1224.57,1181.009,1213.0,0.027087854537941696
17284,23344,11834.985499630144,0.0,1179.95,1197.987,1207.521,1215.063,1223.99,1215.994,1210.0,-0.0049293006379964996
17285,16038,6061.877219230087,0.0,1200.76,1208.4260000000004,1212.013,1214.576,1219.177,1209.999,1210.622,0.0005148764585756247
17286,16723,7318.280594360163,0.0,1194.78,1204.364,1207.05,1212.808,1224.498,1210.622,1223.99,0.011042257616332709
17287,32868,14891.958607540464,0.0,1215.001,1232.0,1250.162,1267.23,1290.0,1223.862,1252.488,0.02338989199762716
17288,30664,15554.934772660248,0.0,1248.738,1291.111,1306.9905,1319.0710000000001,1339.0,1251.238,1317.999,0.053355956260919164
17289,26787,13176.824520700351,0.0,1221.93,1330.6895,1343.905,1362.0145,1385.989,1317.9979999999996,1377.39,0.045062283857790784
17290,45838,27794.660752919917,0.0,1296.414,1376.36,1404.0,1432.375,1475.0,1377.39,1383.226,0.004236998961804581
17291,42589,21335.400492450044,0.0,1354.031,1386.0,1410.0,1432.61,1446.75,1379.983,1374.3,-0.004118166673067707
17292,19224,7652.983631100127,0.0,1370.839,1392.958,1397.111,1402.536,1411.12,1374.24,1403.781,0.0214962451973454
17293,26002,9618.5928642401,0.0,1385.0020000000006,1396.0410000000006,1400.1844999999996,1405.674,1419.799,1403.779,1415.1729999999998,0.008116662238144166
17294,40664,19005.690690770283,0.0,1413.433,1465.187,1474.0,1482.496,1510.0,1413.433,1510.0,0.06832088963537714
17295,49107,23917.77238677009,0.0,1494.0,1551.3624999999995,1576.1,1588.5,1615.0,1510.0,1571.338,0.040621192052980114
17296,37631,16619.46292698084,0.0,1543.66,1593.0,1614.575,1631.8995,1647.23,1571.338,1636.381,0.041393385764234125
17297,39403,19768.14810544045,0.0,1610.27,1677.7,1697.078,1706.352,1731.293,1636.381,1690.1,0.03282792943697087
17298,40208,25525.98383261001,0.0,1505.64,1569.993,1622.6,1650.111,1695.922,1690.007,1558.1760000000006,-0.0780061857731947
17299,24482,16774.933176580114,0.0,1480.36,1547.734,1575.0,1599.616,1642.815,1550.457,1638.227,0.05660911589292704
17300,18194,10394.285607760296,0.0,1608.469,1628.795,1639.818,1645.0,1668.0,1638.87,1641.32,0.0014949324839676394
17301,29763,16111.094952240264,0.0,1551.38,1580.0,1593.5,1604.011,1647.352,1641.336,1600.944,-0.0246092207811198
17302,30240,12482.87907144025,0.0,1563.5720000000001,1580.00825,1592.6329999999998,1604.4820000000002,1622.0,1598.51,1608.999,0.006561735616292693
17303,34349,16029.45504502028,0.0,1598.51,1643.51,1659.557,1671.9,1685.0,1608.08,1649.973,0.0260515645987762
17304,30407,13981.925825960017,0.0,1638.87,1654.8829999999994,1667.344,1692.001,1705.0,1649.99,1702.9979999999994,0.03212625531063785
17305,40380,16111.089850460037,0.0,1681.0,1721.99,1731.9920000000006,1742.477,1754.888,1701.9660000000001,1750.1,0.0282814110270123
17306,24619,10598.034092410098,0.0,1741.328,1757.001,1766.162,1777.735,1810.0,1750.185,1804.988,0.031312689801363786
17307,28598,12378.3956140502,0.0,1780.26,1796.858,1809.002,1825.7,1849.999,1804.989,1801.729,-0.0018061051895607067
17308,63326,28707.536479569735,0.0,1757.4,1850.217,1875.0,1899.2,1941.74,1801.729,1852.769,0.02832834460676381
17309,48432,19859.549160930033,0.0,1817.66,1906.543,1948.0,1973.0,2110.677,1849.018,1992.001,0.07732915525971093
17310,60070,29015.233915859528,0.0,1981.8410000000001,2065.2515000000008,2107.234,2132.399,2228.33,1992.714,2117.992,0.06286802822683046
17311,69946,39758.93386692866,0.0,1932.08,2125.352250000001,2206.802,2302.766750000001,2406.2,2117.9770000000008,1984.5639999999999,-0.06299076902157136
17312,60629,38312.058416877946,0.0,1834.32,1991.9560000000001,2071.81,2170.562,2277.74,1984.5639999999999,1978.874,-0.002867128497745628
17313,68181,37248.34291490873,0.0,1652.67,1750.471,1800.2,1856.51,2041.03,1973.3329999999999,1793.839,-0.0909598126621306
17314,45486,22658.3299661193,0.0,1787.164,1854.899,1896.967,1965.99875,2038.507,1793.0020000000006,1892.0,0.05521354688951788
17315,43665,23142.90783190975,0.0,1856.51,1976.059,2005.0,2033.711,2094.994,1895.3210000000001,2041.038,0.07688249114529934
17316,47856,25175.7807634594,0.0,1893.92,2002.845,2022.621,2061.0,2082.17,2040.0,1912.9,-0.062303921568627414
17317,38693,21238.085873189448,0.0,1893.92,1962.9379999999999,1990.7279999999998,2051.382,2080.001,1912.47,2047.967,0.0708492159354134
17318,44286,20217.839425429953,0.0,2047.968,2099.413,2119.0,2147.01,2179.1,2047.968,2123.66,0.0369595618681542
17319,30177,12671.044123029988,0.0,2095.2,2149.779,2156.73,2164.97,2221.64,2124.064,2217.375,0.043930408876568766
17320,26964,11460.480964320126,0.0,2177.76,2228.008,2252.79,2278.777,2300.0,2218.0429999999997,2266.41,0.021806159754341883
17321,23857,9868.46585166018,0.0,2217.0,2244.246,2251.61,2260.172,2285.0,2266.858,2245.0,-0.009642421360314462
17322,28911,11542.658277840272,0.0,2245.0,2292.0,2302.779,2335.26,2389.15,2245.0,2389.15,0.0642093541202673
17323,57220,31907.990425288706,0.0,2382.32,2474.255,2513.567,2541.9,2602.9,2389.149,2549.58,0.06714985126503205
17324,37573,18375.1334107299,0.0,2370.46,2479.063,2508.47,2530.343,2564.0,2548.033,2411.0,-0.05377991572322647
17325,26623,13373.894243510025,0.0,2358.67,2452.998,2466.96,2491.196,2510.0,2411.722,2506.673,0.03937062397739025
17326,23591,9353.808952910069,0.0,2500.112,2524.0,2535.357,2547.3935,2564.3089999999997,2508.231,2531.86,0.009420583670323788
17327,35295,14653.792565110118,0.0,2490.0,2531.705,2549.478,2580.002,2617.231,2531.86,2508.0,-0.009423901795517971
17328,33150,12265.1328814501,0.0,2500.636,2529.999,2544.011,2585.009,2617.0,2508.949,2596.781,0.035007487198823045
17329,55155,28009.303668909317,0.0,2212.1639999999998,2322.466,2418.23,2491.69,2618.0029999999997,2599.786,2324.56,-0.10586486733908104
17330,36632,18057.432380540075,0.0,2307.555,2395.988,2419.452500000001,2436.299,2466.319,2324.56,2399.334,0.03216694772344009
17331,38655,23704.30880354942,0.0,2111.11,2278.534,2324.987,2428.0,2475.11,2399.028,2206.823,-0.08011786440174935
17332,53442,38867.0891727086,0.0,1925.671,2032.0,2083.646,2145.42,2244.99,2205.527,2165.0,-0.018375200122238373
17333,32146,17375.986055820136,0.0,2082.39,2193.28,2214.897,2232.75,2535.071,2163.271,2213.885,0.023396976153242027
17334,28297,12455.561806140142,0.0,2156.15,2239.0,2290.16,2349.9,2381.399,2213.888,2351.133,0.06199274760060125
17335,25133,12580.113016200181,0.0,2188.65,2240.5,2277.09,2301.11,2369.245,2350.516,2226.0,-0.052973900198935074
17336,27412,13391.562462350148,0.0,2202.0,2257.014,2273.2270000000008,2281.65125,2305.5,2227.0,2285.812,0.026408621463852668
17337,35786,19793.8938228896,0.0,2285.812,2319.45,2385.01,2442.77,2485.0,2285.812,2438.571,0.06682920555146267
17338,34702,15347.18340832034,0.0,2327.0,2390.982,2418.019,2435.71,2479.0,2438.6,2361.001,-0.03182112687607632
17339,23378,11291.787683350176,0.0,2323.64,2365.798,2395.379,2406.56,2430.319,2361.876,2392.95,0.013156490857267531
17340,18226,6905.370142720102,0.0,2382.32,2405.0,2413.866,2421.0,2438.0,2393.656,2397.822,0.0017404338802234605
17341,20789,10344.59608539028,0.0,2233.0,2282.177,2338.112,2404.896,2425.589,2397.829,2282.413,-0.04813354079878078
17342,25293,12819.2374886202,0.0,2145.42,2212.221,2267.8160000000007,2310.092,2339.0,2282.39,2216.7329999999997,-0.028766775178650318
17343,51044,27030.09361716917,0.0,1970.0,2076.607,2138.79,2189.8095,2258.869,2216.7329999999997,2135.2270000000008,-0.03676852376898769
17344,44556,23792.44058840957,0.0,2000.72,2046.231,2075.0,2130.4812500000007,2220.004,2135.2270000000008,2220.004,0.039703975268202914
17345,32129,13897.369799060012,0.0,2146.2,2202.982,2231.1820000000002,2244.506,2277.0,2220.004,2244.462,0.01101709726649145
17346,24053,8356.492039480192,0.0,2187.13,2216.877,2237.279,2249.2270000000008,2265.0,2245.2729999999997,2213.201,-0.014284231806110043
17347,25998,8696.596961760237,0.0,2125.001,2190.887,2202.221,2213.706,2237.989,2213.2,2142.917,-0.03175628049882519
17348,22638,8943.447220250111,0.0,2075.0,2107.004,2135.0,2152.92175,2180.0,2142.917,2103.001,-0.018626946353965047
17349,24734,9727.373819270164,0.0,2070.0,2115.015,2130.0,2175.39275,2218.878,2105.0,2198.83,0.04457482185273156
17350,30402,11247.683299180071,0.0,2167.37,2188.74175,2235.0,2257.7705,2277.74,2198.831,2250.006,0.023273730450407388
17351,31910,10524.60522433013,0.0,2245.241,2275.428500000001,2296.999,2309.015,2323.639,2250.006,2291.02,0.01822839583538894
17352,23899,9259.269244790188,0.0,2226.185,2252.554,2266.499,2285.376,2309.0,2292.452,2294.35,0.0008279344562065785
17353,20421,5747.634462090128,0.0,2267.67,2279.236,2282.218,2286.4210000000007,2301.28,2298.243,2284.6910000000007,-0.005896678462633946
17354,22707,8644.05634473016,0.0,2177.093,2206.989,2215.897,2247.159,2288.258,2284.692,2200.2870000000007,-0.036943710574554166
17355,19231,6306.109325790076,0.0,2176.0,2198.633,2213.7470000000008,2222.351,2246.83,2200.2870000000007,2242.0,0.018957981390609162
17356,13034,4374.158140420053,0.0,2201.25,2227.159,2234.9015,2239.42375,2249.99,2242.0,2201.26,-0.01817127564674388
17357,34725,16324.444131860315,0.0,2001.04,2081.0,2114.74,2176.01,2211.06,2201.25,2048.31,-0.06947870528109032
17358,40985,17279.44956874042,0.0,1973.82,2031.0,2050.0,2067.999,2105.91,2048.311,2019.195,-0.014214638304437269
17359,35138,14206.212363059934,0.0,1971.01,2032.52,2068.99,2092.58,2117.0,2018.401,2087.72,0.03434352242195665
17360,25996,9602.798816620128,0.0,2030.934,2058.03975,2082.99,2093.519,2113.541,2089.034,2051.01,-0.018201714285167158
17361,30182,15918.546377740166,0.0,1875.12,1922.503,1980.051,2030.89,2061.5,2054.288,1938.351,-0.0564365853278605
17362,35527,21051.72711326995,0.0,1720.0,1768.0079999999994,1786.7,1811.281,1941.09,1932.584,1722.68,-0.10861313143439033
17363,50159,23523.595655891982,0.0,1610.0,1639.025,1663.568,1697.1,1781.0,1722.692,1670.671,-0.03019750483545518
17364,39886,22164.559478469542,0.0,1669.3339999999994,1760.0,1803.351,1858.149,1937.946,1670.671,1932.08,0.1564694664598834
17365,39299,21296.92663131982,0.0,1875.12,1951.45,2000.0,2036.654,2092.58,1932.08,2010.999,0.04084665231253369
17366,31597,15418.128635650102,0.0,1932.08,1980.984,2020.0,2051.249,2089.899,2011.0,1964.0179999999998,-0.02336250621581301
17367,39163,23683.775633279565,0.0,1963.4129999999998,2071.81,2239.99,2300.0,2490.0,1963.8129999999999,2435.0,0.2399347595723217
17368,32810,19442.66049781988,0.0,2251.274,2314.7692500000007,2346.9410000000007,2370.999,2442.47,2435.0,2296.799,-0.056756057494866535
17369,22702,11531.649807640195,0.0,2279.131,2374.458,2405.31,2420.0,2466.96,2296.799,2426.024,0.05626308614728581
17370,21573,12301.061180640309,0.0,2300.61,2345.999,2370.5,2389.889,2438.99,2426.024,2365.699,-0.024865788631934317
17371,19970,7172.73051680019,0.0,2326.001,2367.098,2380.014,2387.2,2409.999,2365.5,2387.488,0.009295286408792994
17372,33519,17396.307625630525,0.0,2126.11,2199.0,2220.404,2300.0,2394.0,2387.482,2216.0,-0.07182546297731249
17373,28861,11175.262611950364,0.0,2116.04,2147.0,2162.57,2182.715,2243.92,2218.62,2184.99,-0.015158071233469503
17374,26424,9952.339899540148,0.0,2167.0,2200.0,2211.599,2224.99625,2314.998,2184.99,2296.0,0.0508057245113251
17375,31906,13904.057860770175,0.0,2289.13,2357.00025,2377.339,2388.999,2413.7,2296.0,2383.388,0.03806097560975606
17376,23347,8401.166399050197,0.0,2300.58,2327.0,2342.006,2354.999,2391.786,2383.276,2332.27,-0.02140163371762224
17377,19038,7381.710996500153,0.0,2305.0,2325.0,2342.0,2363.001,2382.32,2332.303,2380.0,0.020450601830036715
17378,29790,12389.290459190257,0.0,2350.0,2396.966,2409.881,2425.257,2487.0,2380.0,2469.7529999999997,0.03771134453781519
17379,42707,21148.334134490084,0.0,2221.64,2319.0,2358.67,2432.0,2499.9970000000008,2469.7529999999997,2328.776,-0.057081416643688786
17380,32393,10191.388392690184,0.0,2248.822,2280.0,2294.0,2322.4429999999998,2336.0,2328.776,2277.74,-0.0219153752872754
17381,27785,8736.988421230082,0.0,2277.74,2312.01,2329.999,2351.559,2384.65,2277.74,2375.999,0.04313881303397228
17382,28445,8830.54431714025,0.0,2351.2,2401.516,2409.15,2421.0,2442.47,2375.999,2428.334,0.02202652442193791
17383,40713,17426.349515590333,0.0,2424.9210000000007,2649.599,2698.0,2735.0,2794.56,2425.9,2762.4,0.13871140607609547
17384,23235,7777.385629870165,0.0,2671.99,2716.9990000000007,2746.365,2764.2309999999998,2786.91,2762.499000000001,2741.127,-0.007736473388769081
17385,34400,11017.161922380119,0.0,2717.0,2774.9,2848.9995000000013,2861.9709999999995,2889.709000000001,2742.7329999999997,2876.34,0.048713090191425834
17386,38596,12254.441548090166,0.0,2857.0,2888.97,2921.771,2936.0,2966.92,2876.34,2927.8,0.017890791770096733
17387,30210,9806.739285740188,0.0,2785.001,2833.0,2855.9359999999997,2900.101,2937.18,2925.0,2872.665,-0.017892307692307704
17388,27318,8301.9816306702,0.0,2850.87,2918.499000000001,2930.3045,2942.0,2968.13,2872.555,2916.817,0.01540858225517011
17389,31734,10669.80137204026,0.0,2908.32,2996.89125,3020.0,3037.0,3153.6820000000002,2916.817,3118.381,0.069104095320344
17390,34057,10965.4918828603,0.0,3060.005,3200.0,3223.065,3267.0,3337.91,3118.4,3294.98,0.05662519240636221
17391,44573,17155.947295810358,0.0,3237.0,3381.0,3426.5690000000004,3470.0,3582.902,3293.0,3468.88,0.05341026419678108
17392,42300,13668.391328840364,0.0,3400.0,3559.98,3603.0,3658.69,3736.552,3465.91,3684.0,0.0629243113641151
17393,51322,20958.70301260973,0.0,3250.0,3448.0,3495.993,3651.0,3752.265,3684.0,3543.038,-0.03826330076004343
17394,36289,12893.974161060383,0.0,3359.0009999999997,3511.0,3550.135,3699.6290000000004,3752.25395,3543.038,3740.0,0.05559127505829743
17395,39118,12621.989109570175,0.0,3603.224,3689.0,3720.0,3805.0,3848.96,3740.0,3636.98,-0.02754545454545454
17396,40023,13901.346205730266,0.0,3365.87,3535.001,3620.0,3665.72,3721.0,3646.0,3530.009,-0.03181321996708721
17397,21039,7409.316741030199,0.0,3366.9,3455.511,3499.999000000001,3538.83,3699.0,3520.959000000001,3550.81,0.008478087930020979
17398,21874,6771.473708190121,0.0,3431.2,3484.999000000001,3501.3459999999995,3527.0,3569.991,3560.72,3479.739,-0.02274287222808864
17399,29405,7675.956453920249,0.0,3385.01,3424.5,3439.499000000001,3470.001,3518.797,3479.991,3398.111,-0.023528796482519668
17400,46319,14799.68704756008,0.0,3079.998,3279.59,3365.0,3436.315,3573.8,3399.0,3497.5,0.02897911150338335
17401,36926,8452.277596390193,0.0,3480.0,3520.886,3554.99,3611.51,3664.0,3497.5,3546.0,0.013867047891350966
17402,33793,7848.866077690173,0.0,3504.688,3567.2059999999997,3594.64,3616.998,3712.0,3549.868,3693.5879999999997,0.04048601243764565
17403,34179,7101.8025507602515,0.0,3621.527,3695.0,3710.0,3734.491,3775.0,3693.5879999999997,3678.049,-0.004207020382349022
17404,23222,3487.987907239992,0.0,3269.1,3626.149,3638.251,3650.0,3695.341,3676.09,3653.09,-0.006256647688168679
17405,19454,3452.8392672800287,0.0,3628.0,3643.513,3653.9829999999997,3661.0,3694.691,3653.0,3637.6,-0.0042157131125102896
17406,29336,7576.679230450119,0.0,3515.23,3604.999,3619.1,3629.999,3673.0,3637.535,3667.225,0.008162120776844773
17407,33719,10204.24662818024,0.0,3618.71,3655.6,3785.99,3815.0,3870.0,3665.98,3809.888,0.039254987752251766
17408,25336,6657.766130250111,0.0,3750.0,3813.01,3827.0,3837.01,3868.998,3807.3,3833.1,0.00677645575604752
17409,29931,7310.591010570216,0.0,3828.61,3890.0,3962.5,3986.3,3999.5290000000014,3837.03,3980.02,0.03726580193535098
17410,36120,8411.465207260362,0.0,3946.46,4045.45,4072.5,4098.5725,4155.0,3980.07,4139.9,0.040157585168099925
17411,34166,11504.625261380294,0.0,3815.1,3884.115,3922.5446100000004,3993.8150000000014,4173.85,4139.07,3894.7,-0.059039832619404826
17412,23212,8550.352865900202,0.0,3748.0,3843.81,3877.68,3927.15,4012.16,3894.7,3926.66,0.008206023570493244
17413,44712,18149.829151959955,0.0,3463.1,3581.27,3688.6,3746.97,3939.0,3921.73,3663.82,-0.06576434379725271
17414,39476,12765.415632500251,0.0,3498.19,3635.0,3729.26,3774.99,3830.0,3655.24,3778.15,0.03362569899650921
17415,33722,9005.184604950236,0.0,3762.5,3876.0,3904.9,3925.5,3948.0,3779.43,3903.9,0.03293353759693929
17416,23739,6027.5240295101075,0.0,3811.0,3851.0,3884.0,3908.8,3939.9,3903.9,3865.5,-0.009836317528625243
17417,31749,10543.47195589035,0.0,3496.0,3650.6,3727.3,3855.0,3906.0,3864.1,3664.1,-0.05175849486296938
17418,20890,5133.052689200152,0.0,3520.0,3602.8,3627.5,3668.6,3734.7,3664.6,3629.2,-0.009659990176281202
17419,24389,6770.397960900149,0.0,3420.0,3490.0,3517.2,3602.0,3664.9,3629.2,3581.1,-0.013253609610933515
17420,19927,6638.119421690108,0.0,3501.0,3530.0,3550.0,3584.5,3685.3,3581.1,3552.6,-0.007958448521404038
17421,27881,8289.905406100319,0.0,3465.0,3510.0,3619.7,3658.8,3700.0,3547.0,3490.0,-0.016069918240766846
17422,45118,18361.05376473007,0.0,3128.5,3211.2,3283.9,3333.0,3495.0,3482.5,3240.9,-0.06937544867193106
17423,48026,26526.20664527913,0.0,2712.17,2871.0,2980.0,3101.2,3291.4,3240.9,2742.8,-0.15369187571353632
17424,58613,34096.78811465892,0.0,2491.69,2620.8,2850.2,3127.1,3248.9,2742.8,3161.9,0.1528000583345486
17425,31747,13386.249148900044,0.0,3000.1,3086.9,3136.0,3225.25,3300.0,3160.0,3127.1,-0.01041139240506332
17426,23967,7093.043290430209,0.0,2925.0,3037.8,3109.3,3157.8,3207.9,3126.8,3113.6,-0.004221568376615157
17427,36990,13222.588064310155,0.0,3113.0,3300.0,3364.0,3404.0,3470.0,3113.9,3453.8,0.10915572112142333
17428,26803,10040.61517109042,0.0,3210.0,3289.1,3331.7,3361.0,3468.0,3457.5,3267.6,-0.05492407809110632
17429,21413,7616.108009390171,0.0,3207.0,3288.5,3306.8,3334.0,3370.9,3267.1,3240.0,-0.008294818034342356
17430,27679,11028.65996959035,0.0,3001.0,3072.6,3129.0,3253.3,3295.4,3251.7,3037.0,-0.06602700126087888
17431,22266,9352.20955680037,0.0,2944.9,3000.0,3025.4,3059.9,3150.0,3037.0,3048.3,0.0037207770826474095
17432,16547,5416.864937350095,0.0,3011.0,3127.2,3145.0,3167.6,3205.2,3048.3,3176.0,0.0418922022110684
17433,10345,3501.03216939002,0.0,3056.3,3082.9,3093.7,3108.3,3177.2,3177.2,3082.7,-0.029743170086868945
17434,20392,8337.62542909034,0.0,3082.6,3176.5,3293.9,3314.2249999999995,3360.0,3082.7,3310.0,0.07373406429428754
17435,18270,7142.348519400187,0.0,3246.0,3288.1,3305.0,3325.3,3369.9,3310.0,3276.6,-0.010090634441087641
17436,23992,9184.852937960308,0.0,3265.0,3398.0,3456.2,3529.9,3588.5,3271.5,3565.0,0.08971419837994804
17437,23427,7851.080948600263,0.0,3487.2,3520.4,3545.0,3588.9,3625.9,3565.0,3538.5,-0.007433380084151474
17438,17619,5858.262620180172,0.0,3406.0,3470.0,3507.0,3530.0,3567.0,3538.5,3502.7,-0.010117281333898595
17439,13874,4971.962279660057,0.0,3500.0,3610.0,3628.0,3653.7,3675.0,3502.7,3659.0,0.04462271961629605
17440,12644,3987.4288209300203,0.0,3571.8,3616.4,3629.9,3648.5,3688.9,3659.0,3688.9,0.008171631593331537
17441,20277,7278.879719990179,0.0,3688.0,3725.0,3742.0,3754.4,3789.0,3688.9,3728.6,0.010762015777060863
17442,18641,6400.795136970212,0.0,3601.2,3641.3,3657.8,3670.0,3764.0,3728.7,3670.0,-0.015742752165634092
17443,16547,4860.103257760072,0.0,3556.6,3584.3,3600.5,3646.7,3691.6,3670.0,3594.9,-0.02046321525885556
17444,20080,6255.7889191601735,0.0,3533.1,3581.0,3670.1,3692.0,3721.2,3595.0,3679.0,0.023365785813630042
17445,15768,4529.877803520055,0.0,3668.1,3698.5,3727.8,3751.0,3770.0,3679.0,3705.5,0.007203044305517803
17446,11121,2919.580608169992,0.0,3670.0,3690.9,3700.1,3716.0,3785.0,3705.9,3769.7,0.017215791035915633
17447,19900,4380.732540330046,0.0,3747.7,3781.0,3830.0,3861.6,3889.9,3762.1,3876.4,0.03038196751814151
17448,28306,9256.46632767044,0.0,3856.3,3899.9,3945.0,4050.0,4120.0,3880.1,4040.0,0.04121027808561637
17449,25262,6379.029193700154,0.0,3982.2,4051.0,4073.0,4095.0,4145.0,4040.0,4012.0,-0.006930693069306932
