candle_24h,PQ1,PQ3,pClose,previousClose,Pmax,Pmed,Pmin,V,V_EUR,nb,return,previousV,returnV
16514,244.9,248.02,244.57,248.33969,252.97,246.2,241.0,2336.030969389989,,2653.0,-0.015179571175272053,4759.229700450039,-1.0373144717738152
16515,241.17335,243.4075025,242.41998999999998,244.57,246.55661,242.135,238.25,1242.0323126199976,,1420.0,-0.008790980087500429,2336.030969389989,-0.8808133618216925
16516,242.7931225,247.7,248.39598999999998,242.41998999999998,250.5,244.0,240.8329,1762.638812029995,,1582.0,0.02465143241693888,1242.0323126199976,0.29535631228409504
16517,243.96722749999998,249.16,244.22095,248.39598999999998,251.87,246.41701,240.64,3145.3142147099907,,2490.0,-0.016808000805488138,1762.638812029995,0.43959849741355117
16518,229.18,238.02322999999998,227.06827,244.22095,244.67,231.25997999999998,226.0,3518.5991605800014,,3765.0,-0.07023426941873732,3145.3142147099907,0.1060890794416261
16519,224.67509,227.079045,226.95,227.06827,229.9,226.0,218.5216,3565.3445502200098,,2859.0,-0.0005208565688196938,3518.5991605800014,0.013111044102911132
16520,228.965,232.85757,229.01969,226.95,235.31,230.5,223.99,2958.699289760006,,2651.0,0.009119585811852871,3565.3445502200098,-0.20503782272148766
16521,228.51,230.0,227.3,229.01969,231.75,229.2,226.66008,1706.9308583099994,,1697.0,-0.007508917683016625,2958.699289760006,-0.7333445437206282
16522,232.03152500000004,233.005655,232.8,227.3,234.9,232.66501499999998,227.33,1329.0472600599976,,1246.0,0.024197096348438186,1706.9308583099994,-0.28432668243335674
16523,224.33,227.1700975,224.08,232.8,232.79,226.173525,220.62743,1656.5402925199976,,1798.0,-0.03745704467353951,1329.0472600599976,0.19769699169937124
16524,227.16999500000003,229.06175,229.15,224.08,232.0,228.0415,220.01,2841.3673740699883,,2644.0,0.02262584791146016,1656.5402925199976,0.4169918653823489
16525,227.78,229.54072,227.97,229.15,231.588,228.38998,226.10002000000003,2317.2446307599985,,1992.0,-0.005149465415666622,2841.3673740699883,-0.22618360459339618
16526,226.25,227.98108,229.48782000000003,227.97,230.0,227.01,223.82447,3345.3959860500045,,2619.0,0.006657981313330828,2317.2446307599985,0.3073332303790951
16527,228.24099,231.9999225,233.0331,229.48782000000003,235.0,229.74699500000003,226.85,2538.9257502499945,,2252.0,0.015448663027083363,3345.3959860500045,-0.31764230825600204
16528,231.4814,233.83415,231.59218,233.0331,236.18998,232.35,229.65412,2518.689760060005,,2025.0,-0.006183327604533457,2538.9257502499945,-0.00803433217972323
16529,230.0,231.606745,231.66347,231.59218,232.88,230.43999,227.90146,1015.2487124499983,,999.0,0.0003078255923841348,2518.689760060005,-1.4808598417050958
16530,232.95,235.23252,235.32,231.66347,236.3,234.33,230.18099999999998,954.0502938799997,,861.0,0.015783800527549616,1015.2487124499983,-0.06414590400796638
16531,232.0,233.8597,231.12831,235.32,236.62,233.07,229.94,1006.7129672000003,,1210.0,-0.017812723100458925,954.0502938799997,0.052311507883396835
16532,231.63367,233.999995,232.05138,231.12831,235.49,232.85902,228.22799999999998,2254.990074409995,,2315.0,0.00399375567623021,1006.7129672000003,0.5535621293307019
16533,227.05,229.93901750000003,226.90756,232.05138,234.98138,227.908155,225.1,3663.2402606500013,,2644.0,-0.022166728764982897,2254.990074409995,0.38442747022826396
16534,225.47,227.98,228.23,226.90756,229.55649,227.14,222.0,2644.487380140003,,2027.0,0.005828100218432439,3663.2402606500013,-0.38523643113625444
16535,222.9,225.06,223.99,228.23,228.67,223.98,220.01092000000003,2475.5690447099946,,2357.0,-0.018577750514831445,2644.487380140003,-0.06823414430349559
16536,222.22,224.1242325,223.83894,223.99,226.0,223.02000500000003,221.0,1297.455078849998,,860.0,-0.0006744051073709964,2475.5690447099946,-0.9080190790915246
16537,223.045,223.741175,223.10946,223.83894,224.91096,223.35,220.2,1054.7424315700002,,995.0,-0.003258950386380345,1297.455078849998,-0.23011556188055912
16538,214.6909,222.99,213.72614,223.10946,224.8,222.21,210.0,3058.320457929981,,3081.0,-0.04205702438614672,1054.7424315700002,0.655123638585637
16539,206.47199,211.6404,206.79,213.72614,214.6793,210.0,204.0,3803.857104340013,,3509.0,-0.032453400412322024,3058.320457929981,0.1959949140990106
16540,208.78406,210.98631,209.8,206.79,214.13386,209.97,206.18,3061.989853150001,,2384.0,0.014555829585569996,3803.857104340013,-0.24228272684405563
16541,211.41,213.0,213.36372000000003,209.8,214.987,212.21362,209.6436,2087.9740126799825,,2677.0,0.01698627264061019,3061.989853150001,-0.46648848814925514
16542,208.38,209.7,208.05,213.36372000000003,213.15035,208.93,206.48191,1695.9953866099845,,2325.0,-0.02490451516312153,2087.9740126799825,-0.23112010160210322
16543,207.02356,208.83194,207.22589,208.05,210.13905,207.59999,205.8599,994.7687503199992,,1149.0,-0.003961115116558609,1695.9953866099845,-0.7049142185703092
16544,207.8333925,210.5,206.8546,207.22589,211.25,209.90835,206.4758,792.2559624299962,,1156.0,-0.001791716276378341,994.7687503199992,-0.25561535348861075
16545,208.7,209.95002,208.73084,206.8546,211.45871,208.99,206.3,2875.4117304499737,,4917.0,0.009070332494418763,792.2559624299962,0.7244721672238515
16546,209.55,210.7013,219.14,208.73084,220.0,210.01013,208.39,3348.3574369900293,,4861.0,0.04986881670193052,2875.4117304499737,0.14124707873637446
16547,217.2309,219.0,218.0,219.14,220.9999,218.05977,215.79,2966.605361530042,,3887.0,-0.005202153874235587,3348.3574369900293,-0.12868313406643905
16548,216.5,218.02,216.25394,218.0,219.53726,217.34189,213.69732,2662.1303256199994,,3441.0,-0.008009449541284403,2966.605361530042,-0.11437270105817662
16549,212.461685,213.7515675,212.68217,216.25394,217.0,212.96999,211.04603,2193.2465108100077,,2030.0,-0.01651655456543352,2662.1303256199994,-0.21378527789693097
16550,209.18,209.99,207.14,212.68217,213.9673,209.60001,207.1337,1354.2293506699996,,1118.0,-0.026058460847940505,2193.2465108100077,-0.6195532239239298
16551,201.08811,202.541725,203.799,207.14,208.45396,202.0,198.78972,2807.3547363199823,,2135.0,-0.01612918798879975,1354.2293506699996,0.5176137403835221
16552,204.34925,208.2331675,210.56998,203.799,215.28166,206.38,201.67,3259.0673885400042,,1726.0,0.033223813659536985,2807.3547363199823,0.13860181406754526
16553,205.76508,207.5,206.35,210.56998,210.61242,206.47968,203.92313,2188.4957027099854,,1515.0,-0.02004074844856799,3259.0673885400042,-0.4891815343774009
16554,204.01,205.0,204.18996,206.35,207.12,204.5,202.0,2319.809794099993,,1570.0,-0.01046784589290032,2188.4957027099854,0.05660554228367366
16555,208.94002,210.77654,210.70193,204.18996,214.0,209.92523,202.82588,3778.64620849,,2271.0,0.0318917247449383,2319.809794099993,0.38607383012260854
16556,208.7848125,210.2317425,207.0573,210.70193,213.0546,209.49636,206.8,1389.0541618099978,,1062.0,-0.017297563434753437,3778.64620849,-1.7203015637390697
16557,208.60344,210.31,209.52,207.0573,210.9999,209.73291,206.85024,878.6549691100009,,709.0,0.01189380910501592,1389.0541618099978,-0.5808869358776696
16558,213.34956,215.39,213.61,209.52,216.77454,214.5,208.68021,1807.9699532399952,,1531.0,0.01952080946926309,878.6549691100009,0.5140101927383272
16559,212.86499500000002,215.0,212.86,213.61,216.9999,213.6,210.21,2230.3886430899893,,1526.0,-0.003511071579045925,1807.9699532399952,0.18939241425869777
16560,209.8,210.7791175,210.45,212.86,213.95,210.26994,208.0,3590.0278268900065,,2594.0,-0.011321995677910479,2230.3886430899893,0.37872664206557266
16561,207.17,209.0,204.0,210.45,210.89998,208.0,202.0,3235.7995268899913,,2618.0,-0.03064861012116887,3590.0278268900065,-0.10947164589657783
16562,204.37,210.6,209.91,204.0,213.90475,206.8,201.61,3962.6095081500102,,2405.0,0.028970588235294106,3235.7995268899913,0.18341700835400723
16563,211.59,216.03,214.01,209.91,218.0,212.95,209.6,3105.6150368000026,,2175.0,0.019532180458291627,3962.6095081500102,-0.2759500006263001
16564,212.9,214.15,213.55736,214.01,217.36,213.49999,210.99999,909.9609851899968,,1419.0,-0.0021150413532076725,3105.6150368000026,-2.4129100998231925
16565,212.8099,214.5,212.91127000000003,213.55736,216.6937,213.4,211.37032,987.074101529996,,1348.0,-0.003025369858477304,909.9609851899968,0.07812292534113849
16566,213.38044,215.5987475,215.0,212.91127000000003,217.39374,214.4998,212.0,2612.180869430005,,2024.0,0.009810330848150826,987.074101529996,0.6221264334787882
16567,214.24999,214.99999,214.08613,215.0,215.72998,214.56,213.12104,1890.2206756099888,,2146.0,-0.004250558139535029,2612.180869430005,-0.3819449248099214
16568,212.931115,215.0,207.75227,214.08613,216.0,213.8897,207.0015,2493.035277019985,,2439.0,-0.02958556913518866,1890.2206756099888,0.2417994670859862
16569,207.287995,208.35,208.1522,207.75227,209.6445,207.87465,204.89,2157.936472869996,,2475.0,0.0019250331175684,2493.035277019985,-0.15528668631487416
16570,207.850485,208.99,208.28,208.1522,209.9999,208.37,206.48,2301.7961589500133,,2655.0,0.0006139738133923527,2157.936472869996,0.06249888180612836
16571,206.197975,207.69693,206.15998,208.28,208.8899,207.23087,204.82368,1418.5547332600006,,1680.0,-0.010178701747647314,2301.7961589500133,-0.6226347175623059
16572,205.95382,206.74625,205.1,206.15998,207.93,206.5,204.1209,1578.709372959996,,1557.0,-0.005141541049819777,1418.5547332600006,0.10144656289695296
16573,205.40161750000001,206.9000075,203.0,205.1,207.99,206.38,202.55213,2611.458904740013,,2446.0,-0.010238907849829323,1578.709372959996,0.3954684218486041
16574,205.1901475,206.9488225,205.74138,203.0,208.0,206.156995,202.797,2318.982883460003,,2728.0,0.01350433497536942,2611.458904740013,-0.12612254422664207
16575,207.20664,208.9,207.25,205.74138,209.69411,208.0,204.2,2084.92378834,,2810.0,0.007332603679434869,2318.982883460003,-0.11226266227522824
16576,208.4645,209.72363,209.72468,207.25,211.0,209.08356,203.699,2213.5663155099924,,3141.0,0.011940554885403996,2084.92378834,0.058115506307003864
16577,209.6223,212.89,211.9,209.72468,215.0,210.59543,208.0,2732.9032530600257,,3411.0,0.010372265200261731,2213.5663155099924,0.19003121935199604
16578,212.01,213.7811625,210.55617,211.9,214.89,213.15652000000003,208.31099999999998,1488.7110767299966,,2144.0,-0.006341812175554493,2732.9032530600257,-0.835751272209876
16579,211.104,212.97971,212.6718,210.55617,213.9444,212.1,208.05001,829.7445705800003,,1919.0,0.010047817644099349,1488.7110767299966,-0.7941799555125402
16580,211.15182,212.49989,211.9,212.6718,214.5,211.8,208.2228,1160.275964299997,,2420.0,-0.0036290660068706094,829.7445705800003,0.28487308527450944
16581,212.35576,214.29,213.8,211.9,214.9,213.5,210.56001,2053.9475308399924,,2861.0,0.008966493629070343,1160.275964299997,0.4350995111226211
16582,213.75099999999998,214.799,213.25,213.8,215.5,214.3165,212.0,1896.7500984199976,,2812.0,-0.002572497661365816,2053.9475308399924,-0.08287725017172323
16583,214.1,215.47,215.31893,213.25,215.94859,215.0,212.13,1927.930282849996,,2368.0,0.009701899179366915,1896.7500984199976,0.016172879645785645
16584,214.14527,215.5,214.38514,215.31893,216.5183,214.98895,212.8,2677.510790309998,,2889.0,-0.00433677614875764,1927.930282849996,0.2799542433863419
16585,211.3,212.48,212.05508,214.38514,214.75,211.8,210.38,1397.2286269299966,,1992.0,-0.01086857046155346,2677.510790309998,-0.9163011254593666
16586,209.81701,211.69377000000003,207.986,212.05508,212.5,210.78167,207.37599999999998,1529.4619066599967,,1827.0,-0.019188788120520318,1397.2286269299966,0.08645738684578815
16587,205.01813,208.3792,204.0,207.986,211.55,207.03881,202.5,3961.336959900001,,3937.0,-0.019164751473656837,1529.4619066599967,0.6139025985058827
16588,203.98709,204.93201,204.21172,204.0,209.2,204.37496,202.5,3134.7020856399968,,2519.0,0.0010378431372548306,3961.336959900001,-0.26370444516778835
16589,202.145725,204.2,201.11315,204.21172,205.4999,203.39592,197.23022,3746.3055924499968,,2950.0,-0.015173321100277668,3134.7020856399968,0.16325510338573995
16590,199.48,200.5,198.39,201.11315,202.29,199.989,197.12,2676.0669581399757,,2813.0,-0.013540387587783316,3746.3055924499968,-0.3999296919886863
16591,198.6128575,201.77700000000002,201.02,198.39,203.78687,200.28923500000002,196.79702,3243.424657699993,,2796.0,0.013256716568375545,2676.0669581399757,0.17492550604284648
16592,201.0,201.68144,202.0,201.02,202.18,201.3,199.62974,810.0071662000012,,1130.0,0.004875136802308178,3243.424657699993,-3.0041925467350126
16593,200.5,201.99633,200.96,202.0,202.89171,201.09541000000002,199.6,686.3210180000005,,1008.0,-0.00514851485148511,810.0071662000012,-0.18021617429178094
16594,201.05,202.45798,201.09,200.96,203.61131,201.77827,200.0,3518.264693139994,,2579.0,0.0006468949044585759,686.3210180000005,0.804926269664074
16595,202.34417,203.555,201.62452,201.09,204.55,203.06463,200.0,2940.8885675300044,,2340.0,0.0026581132826097088,3518.264693139994,-0.19632710058610509
16596,201.37099999999998,202.1,201.7,201.62452,202.8326,201.83558,200.5,2032.0278924900006,,1858.0,0.0003743592297206653,2940.8885675300044,-0.4472678147770436
16597,201.78,203.6,202.7,201.7,204.51,202.48228,193.92,3472.641484480015,,1925.0,0.00495785820525533,2032.0278924900006,0.41484662278799234
16598,202.99998,203.75,202.67998,202.7,204.46900000000002,203.35832,202.03,1774.6197326199888,,1313.0,-9.876665022194456e-05,3472.641484480015,-0.9568369609826913
16599,202.86,203.29,203.498,202.67998,204.0,203.19989,200.9,1401.0135555599975,,1105.0,0.004036017765543444,1774.6197326199888,-0.2666684955169171
16600,203.99900000000002,204.69,205.25,203.498,205.4,204.2,202.3021,1212.1213117599914,,1421.0,0.008609421222813048,1401.0135555599975,-0.155836088324968
16601,206.0,208.1,207.91,205.25,209.28,207.65,204.0002,2919.262620890002,,1916.0,0.01295980511571253,1212.1213117599914,0.5847851087167864
16602,211.77495,216.28456,216.47,207.91,221.56,213.96,207.48,6000.605952830066,,4010.0,0.041171660814775635,2919.262620890002,0.5135053619854525
16603,218.0,221.09,216.97,216.47,224.24999,219.59,212.58,4552.780734520003,,3599.0,0.002309788885295884,6000.605952830066,-0.3180089933460647
16604,216.6,218.72146,217.0,216.97,220.74597000000003,217.81,213.0,3890.561414030003,,2560.0,0.00013826796331290565,4552.780734520003,-0.17021176380918393
16605,216.1007575,218.0,214.80681,217.0,219.58748,217.0899,214.0,3145.834101630009,,1984.0,-0.010106866359446944,3890.561414030003,-0.2367344520850971
16606,211.9703,213.78,213.48141,214.80681,215.02998,212.989,210.0,2027.9727829299973,,1531.0,-0.006170195442127751,3145.834101630009,-0.5512210657408013
16607,212.1,213.86325,213.2411,213.48141,215.01845,213.0,210.92,1422.98557901001,,1389.0,-0.0011256717856605043,2027.9727829299973,-0.4251534329257819
16608,213.69,215.75,216.25,213.2411,217.31,215.025005,212.5,3043.1587497799933,,4298.0,0.0141103192583419,1422.98557901001,0.5323985056274552
16609,216.66,217.46,216.69602000000003,216.25,218.21587,217.0,215.52,2958.6346382299957,,1839.0,0.002062520231214024,3043.1587497799933,-0.028568620963811915
16610,215.32,216.4499925,214.10122,216.69602000000003,217.15,215.849995,214.10122,2284.0014078199924,,2004.0,-0.011974377748147014,2958.6346382299957,-0.29537338641744515
16611,215.2269925,215.99900000000002,215.78054,214.10122,216.5,215.7294,214.04909,2212.1174103900007,,1590.0,0.007843579779694809,2284.0014078199924,-0.0324955615341043
16612,215.4498,215.84,217.5,215.78054,217.5,215.58,214.64,1717.2628260600013,,1252.0,0.007968559166642172,2212.1174103900007,-0.2881647333305223
16613,218.04776500000003,221.8,223.58900000000003,217.5,225.0,219.99999,215.62261,3008.745492790001,,1936.0,0.0279954022988507,1717.2628260600013,0.42924290865573067
16614,222.5,224.4424,225.45998,223.58900000000003,226.0,223.25,221.20001000000002,2893.0279620999995,,2232.0,0.00836794296678256,3008.745492790001,-0.03999875984814344
16615,226.005535,228.8,228.90848,225.45998,229.74421,227.48,224.0,4043.772048379999,,3067.0,0.015295397435944047,2893.0279620999995,0.2845719473087031
16616,235.0,237.0,235.99833,228.90848,240.0,236.115,228.0,6604.393611580016,,4370.0,0.030972421816789025,4043.772048379999,0.3877148628316569
16617,231.24075,234.14135499999998,233.75678,235.99833,237.49900000000002,233.0,229.0,4504.637075750011,,3259.0,-0.009498160431897927,6604.393611580016,-0.46613223230206646
16618,230.15,232.5533,229.5837,233.75678,236.2,231.25,228.73,3451.2206020199956,,2195.0,-0.017852230852940392,4504.637075750011,-0.3052301186175847
16619,229.15249500000002,230.7,231.0,229.5837,231.64078,230.122655,227.52442,3012.630382600005,,1866.0,0.006168991962408511,3451.2206020199956,-0.1455838133855213
16620,230.89,232.5,234.41211,231.0,235.1,231.86605,229.13,1999.5890999199976,,1568.0,0.014771038961039016,3012.630382600005,-0.5066247274105157
16621,235.92,244.9409,246.02,234.41211,247.6344,240.0,232.36126,6203.197947990018,,3641.0,0.04951915666814311,1999.5890999199976,0.6776518955730066
16622,245.9811,249.37152000000003,243.58227,246.02,252.0,247.5402,242.609,6542.780604810033,,4289.0,-0.00990866596211685,6203.197947990018,0.05190188657256286
16623,242.62997000000001,244.67996,241.7801,243.58227,247.5,243.44,240.62,3540.220844869983,,2803.0,-0.007398609102378502,6542.780604810033,-0.8481278122213647
16624,243.26,245.78,244.69,241.7801,248.93823,244.64,240.42165,4162.163769980003,,3226.0,0.012035316388735026,3540.220844869983,0.149427787920274
16625,244.83261,246.06,244.1303,244.69,247.0,245.289745,241.61,3794.157562290002,,3004.0,-0.0022873840369446747,4162.163769980003,-0.09699286380397112
16626,254.18935249999998,258.92140750000004,256.41,244.1303,265.0,257.1,243.0,10396.816481710053,,6556.0,0.05029977843798995,3794.157562290002,0.6350654482586439
