candle_24h,nbTrans,volume,fee
17506,443587,3531510.9812753615,1.3679252887234041
17507,374917,3449008.9583480507,2.398721085657895
17508,385092,2492427.0135984095,4.111728620448718
17509,403399,2895169.904104559,3.2591288761494255
17510,341420,1987675.08041952,2.7932944933536583
17511,368598,2687922.7701092283,2.8282962028070178
17512,372977,3302129.2571241,3.448359481602565
17513,424579,3267550.7083999584,3.2489136838709656
17514,490644,2943542.6467269594,3.484367266540539
17515,405676,2756649.279522419,3.5071238668639038
17516,364222,2356102.92275223,3.1228735869590634
17517,391910,2389062.9552427405,2.8942631098378384
17518,394239,3005751.29995242,3.225964195934065
17519,378622,1984897.72988429,4.732825038285712
17520,370277,2227875.17809029,6.702880461544117
17521,335482,1791086.4293815696,8.551224775606062
17522,380648,1901698.9501868302,9.651267595741935
17523,308211,1781229.2635827407,7.666299243453237
17524,279523,1427328.5249332103,5.796851071315786
17525,228926,1810627.0979856602,5.106625274370369
17526,247440,2185221.900592791,5.1100268884507045
17527,307642,2323583.6184024108,5.030878996923079
17528,305053,2067417.47415754,5.2740529642953025
17529,353824,2311057.659228421,4.762394240181817
17530,344407,2243962.3438669103,5.211368093197277
17531,290422,1638125.5462511592,3.3444449461349683
17532,241757,1683244.8294273794,3.0090579260256405
17533,340980,2536938.5956595894,3.7962864108771943
17534,395963,2816884.6123767914,4.775066704394905
17535,425008,2737825.461338838,4.632506516488098
17536,342707,2921230.7344249594,4.904587553146853
17537,358847,2979615.0856944597,4.133797057380953
17538,368187,2757179.424613141,4.235271620308641
17539,345672,2520926.89168356,4.1838940090361465
17540,360265,2246011.7290694504,4.587915870731708
17541,347393,2162979.7607519804,4.339311451024096
17542,337959,1858450.4809544096,3.6136830753367892
17543,300091,1779515.7181441302,3.4698640121910116
17544,265735,1365097.6952472501,3.5467538323489927
17545,235045,1269172.7992696294,3.1698352569677417
17546,273623,1497810.1681461295,3.4007841186
17547,303725,2889286.58911243,3.8137261640880515
17548,315771,2469526.1942498414,4.042495128862276
17549,309495,2156724.2005385803,3.7970955800578023
17550,243619,1953499.5091541414,2.9787272381212118
17551,240611,1460377.6995824,2.4123775140449464
17552,215622,1108525.07146823,1.836164151283423
17553,245562,1525531.9958050896,1.8839074219760479
17554,271936,1539514.4596591291,1.6155819501694917
17555,250423,1502763.7138705708,1.6107846532386354
17556,236580,1357490.3166382709,1.397813078734177
17557,220459,1702177.3888898704,1.3492401029677414
17558,193578,1363301.0679762,1.071685946624204
17559,213446,3128906.0963193104,0.9831952893670891
17560,232176,1941048.85270311,0.9848049271621622
17561,236609,2359671.2661202606,0.9598856518562866
17562,204276,1785708.4863885487,1.3863780876923077
17563,257664,2190613.2751607005,1.3376721557499998
17564,235918,1460796.3795950694,1.6331106097023809
17565,194891,910042.4792161401,0.9299225909493667
17566,173687,972248.5046674005,0.625374708539326
17567,216363,1848912.7144976496,0.9392837899459459
17568,244120,1914332.6163105199,0.9662940335882348
17569,213719,1160111.9124695593,0.8760361062411345
17570,173289,1171509.55403524,0.671641255648855
17571,177860,1144162.6723483105,0.6545500091111112
17572,181783,1537986.3999400993,0.6209486446153848
17573,147208,1398605.0538488394,0.4103614799999999
17574,186918,1674741.82471679,0.4215042827710843
17575,182984,1315762.8993892495,0.41812959097560987
17576,196417,1557016.9789731994,0.3561925656983239
17577,198183,1418774.1836620292,0.489160725114504
17578,187738,1102895.6594493696,0.3710645506369427
17579,173789,1473900.1896814003,0.32643458979865764
17580,159495,1639023.5806695893,0.27520543709876527
17581,187367,1789525.5911939908,0.3142476043209877
17582,198455,1268017.8793299207,0.3704306790780143
17583,205201,1325803.3398178504,0.2407252521301775
17584,183235,1494875.8015491294,0.2523639506711409
17585,185193,1010312.5958516595,0.4996493644594594
17586,154534,746134.7535566402,0.6628115106896547
17587,144869,605383.3205730299,0.2423427077777778
17588,186474,845197.4917440801,0.3275911446099291
17589,219624,945506.2459620397,0.31591116718749984
17590,189223,1383087.9730350499,0.33096185574193543
17591,233744,1322629.8780572405,0.31548936981818193
17592,195073,975776.2727641502,0.26931903730769224
17593,177024,789724.2893733401,0.21090999466666657
17594,160231,623927.2496279001,0.22612068898648632
17595,201438,902570.3509731297,0.2988683256375839
17596,206016,939487.0739076094,0.23871815416666647
17597,213978,931240.7431746701,0.22189621910828036
17598,196422,1018318.3493471103,0.21994321407407402
17599,198180,1207455.6559426805,0.23867083150684937
17600,156228,625890.0684930402,0.2876658834285715
17601,150884,784076.1042838502,0.2588913971895426
17602,188394,1019469.3170703001,0.20787474987577637
17603,196140,1602213.51617498,0.3840271439873419
17604,191042,1039106.5755574699,0.25722476784722226
17605,206186,1948801.6888778196,0.2544878353472221
17606,186979,1047182.6781445004,0.19007545333333342
17607,154496,2430655.8180034906,0.14439877335570472
17608,164401,1620373.9702444102,0.167767802847682
17609,191528,1333185.1596947897,0.1985848311612904
17610,195168,1115427.34148069,0.24707936614173243
